날짜,시가총액,거래량,거래대금,상장주식수,거래소코드,회사명,시장
2016-05-31,58942613800,1081701,2005017845,32564980,024900,덕양산업,kospi
2016-06-30,70666006600,3772920,7647011090,32564980,024900,덕양산업,kospi
2016-07-31,81412450000,7915681,18223122445,32564980,024900,덕양산업,kospi
2016-08-31,71154481300,2124846,4912551430,32564980,024900,덕양산업,kospi
2016-09-30,68874932700,2221249,5110880020,32564980,024900,덕양산업,kospi
2016-10-31,59919563200,1413739,2850854470,32564980,024900,덕양산업,kospi
2016-11-30,55360466000,1643773,2874982625,32564980,024900,덕양산업,kospi
2016-12-31,57477189700,1924619,3426764170,32564980,024900,덕양산업,kospi
2016-01-31,867004013700,29957,564821850,46363851,008000,도레이케미칼,kospi
2016-02-29,869322206250,35825,663390550,46363851,008000,도레이케미칼,kospi
2016-03-31,894822324300,44908,851713250,46363851,008000,도레이케미칼,kospi
2016-04-30,906413287050,35880,698150550,46363851,008000,도레이케미칼,kospi
2016-05-31,897140516850,46707,909743800,46363851,008000,도레이케미칼,kospi
2016-06-30,899458709400,381509,7590201700,46363851,008000,도레이케미칼,kospi
2016-07-31,911049672150,72022,1399214600,46363851,008000,도레이케미칼,kospi
2016-08-31,908731479600,54608,1072410750,46363851,008000,도레이케미칼,kospi
2016-09-30,908731479600,53624,1048994300,46363851,008000,도레이케미칼,kospi
2016-10-31,904095094500,58486,1139248650,46363851,008000,도레이케미칼,kospi
2016-11-30,901776901950,39932,774671600,46363851,008000,도레이케미칼,kospi
2016-12-31,892504131750,50762,980387400,46363851,008000,도레이케미칼,kospi
2016-01-31,137914800000,816225,3466545765,33720000,002150,도화엔지니어링,kospi
2016-02-29,148536600000,429859,1821181995,33720000,002150,도화엔지니어링,kospi
2016-03-31,161013000000,483523,2242912945,33720000,002150,도화엔지니어링,kospi
2016-04-30,185797200000,1864041,10164083560,33720000,002150,도화엔지니어링,kospi
2016-05-31,160675800000,847483,4333802390,33720000,002150,도화엔지니어링,kospi
2016-06-30,167757000000,1049490,5243239015,33720000,002150,도화엔지니어링,kospi
2016-07-31,164216400000,576568,2887027630,33720000,002150,도화엔지니어링,kospi
2016-08-31,162867600000,521759,2566170530,33720000,002150,도화엔지니어링,kospi
2016-09-30,174332400000,870012,4439146620,33720000,002150,도화엔지니어링,kospi
2016-10-31,158146800000,787293,4055624185,33720000,002150,도화엔지니어링,kospi
2016-11-30,163879200000,670126,3370373435,33720000,002150,도화엔지니어링,kospi
2016-12-31,164722200000,1235811,6043712725,33720000,002150,도화엔지니어링,kospi
2016-01-31,63202848000,1860107,4419330665,26334520,001620,케이비아이동국실업,kospi
2016-02-29,65572954800,1952658,4746393625,26334520,001620,케이비아이동국실업,kospi
2016-03-31,67416371200,2647095,6744582000,26334520,001620,케이비아이동국실업,kospi
2016-04-30,68469752000,2060744,5438717760,26334520,001620,케이비아이동국실업,kospi
2016-05-31,68996442400,2227489,5635808850,26334520,001620,케이비아이동국실업,kospi
2016-06-30,67153026000,2321857,5899386295,26334520,001620,케이비아이동국실업,kospi
2016-07-31,67284698600,1753159,4518068770,26334520,001620,케이비아이동국실업,kospi
2016-08-31,68733097200,3609684,9457214415,26334520,001620,케이비아이동국실업,kospi
2016-09-30,71103204000,4739851,13072490165,26334520,001620,케이비아이동국실업,kospi
2016-10-31,58462634400,2269083,5705256265,26334520,001620,케이비아이동국실업,kospi
2016-11-30,64256228800,2185229,5003954950,26334520,001620,케이비아이동국실업,kospi
2016-12-31,74790036800,12149161,33872703460,26334520,001620,케이비아이동국실업,kospi
2016-01-31,490142905880,5724251,29890719105,95358542,001230,동국제강,kospi
2016-02-29,560708226960,5351930,29195581535,95358542,001230,동국제강,kospi
2016-03-31,653206012700,6557853,42396114050,95358542,001230,동국제강,kospi
2016-04-30,909720490680,14500519,126632000670,95358542,001230,동국제강,kospi
2016-05-31,798254006130,10962475,94820043426,95370849,001230,동국제강,kospi
2016-06-30,771631068410,8413128,70811466100,95380849,001230,동국제강,kospi
2016-07-31,865104300430,13896663,130927014910,95380849,001230,동국제강,kospi
2016-08-31,808832626880,7009892,62985802570,95381206,001230,동국제강,kospi
2016-09-30,753517444500,6876955,57687409370,95381955,001230,동국제강,kospi
2016-10-31,780224391900,4197752,34289567220,95381955,001230,동국제강,kospi
2016-11-30,926158783050,11948632,113315264050,95381955,001230,동국제강,kospi
2016-12-31,1054163613100,14400173,163166848090,95399422,001230,동국제강,kospi
2016-01-31,52283749100,4725,189717500,1284613,023450,동남합성,kospi
2016-02-29,54210668600,8753,352647150,1284613,023450,동남합성,kospi
2016-03-31,55109897700,26722,1121614600,1284613,023450,동남합성,kospi
2016-04-30,54944836750,24845,1114383950,1273345,023450,동남합성,kospi
2016-05-31,59083208000,329070,19372529850,1273345,023450,동남합성,kospi
2016-06-30,64049253500,43029,2073832150,1273345,023450,동남합성,kospi
2016-07-31,81494080000,102302,6284287350,1273345,023450,동남합성,kospi
2016-08-31,105450000000,71134,4880527800,1500000,023450,동남합성,kospi
2016-09-30,103500000000,14256,1020881100,1500000,023450,동남합성,kospi
2016-10-31,100350000000,7128,482209200,1500000,023450,동남합성,kospi
2016-11-30,94500000000,5590,360803300,1500000,023450,동남합성,kospi
2016-12-31,87886306800,6472,398721000,1510074,023450,동남합성,kospi
2016-01-31,46061295800,2183883,4990378455,21523970,004140,동방,kospi
2016-02-29,51227048600,3055397,7047724610,21523970,004140,동방,kospi
2016-03-31,53379445600,3119336,7565127110,21523970,004140,동방,kospi
2016-04-30,59836636600,9332296,28226752365,21523970,004140,동방,kospi
2016-05-31,61558554200,6185229,16407143760,21523970,004140,동방,kospi
2016-06-30,55101363200,7101773,19339082970,21523970,004140,동방,kospi
2016-07-31,62419513000,4007165,11213354420,21523970,004140,동방,kospi
2016-08-31,54025164700,11488015,32888815525,21523970,004140,동방,kospi
2016-09-30,57038520500,5102057,13929655520,21523970,004140,동방,kospi
2016-10-31,45200337000,4753168,11735097335,21523970,004140,동방,kospi
2016-11-30,61632923150,3754553,7435974615,32523970,004140,동방,kospi
2016-12-31,66511518650,2184954,4227627560,32523970,004140,동방,kospi
2016-01-31,87152492800,178702,1139180210,13617577,007590,동방아그로,kospi
2016-02-29,88105723190,288845,1818767420,13617577,007590,동방아그로,kospi
2016-03-31,93825105530,338742,2278044960,13617577,007590,동방아그로,kospi
2016-04-30,107578858300,334372,2450134690,13617577,007590,동방아그로,kospi
2016-05-31,100089190950,209111,1566397350,13617577,007590,동방아그로,kospi
2016-06-30,94642160150,142045,994916410,13617577,007590,동방아그로,kospi
2016-07-31,96684796700,138667,968284280,13617577,007590,동방아그로,kospi
2016-08-31,92735699370,128667,917158230,13617577,007590,동방아그로,kospi
2016-09-30,104855342900,567719,4348885250,13617577,007590,동방아그로,kospi
2016-10-31,93416578220,739264,5765929920,13617577,007590,동방아그로,kospi
2016-11-30,96276269390,144004,1003609850,13617577,007590,동방아그로,kospi
2016-12-31,99544487870,123474,895327700,13617577,007590,동방아그로,kospi
2016-01-31,79224949200,420534,1996045115,18212632,012030,DB,kospi
2016-02-29,77585812320,381366,1576910390,18212632,012030,DB,kospi
2016-03-31,116560844800,2235855,13086886555,18212632,012030,DB,kospi
2016-04-30,146611687600,1813526,13431820210,18212632,012030,DB,kospi
2016-05-31,140783645360,58098195,51398704720,182126320,012030,DB,kospi
2016-06-30,142240655920,105418315,89845006347,182126320,012030,DB,kospi
2016-07-31,141694276960,33442568,26532363130,182126320,012030,DB,kospi
2016-08-31,146065308640,54274517,45935168037,182126320,012030,DB,kospi
2016-09-30,139144508480,12341396,9872241328,182126320,012030,DB,kospi
2016-10-31,146065308640,16922663,13873427846,182126320,012030,DB,kospi
2016-11-30,129309687200,11184616,8477911483,182126320,012030,DB,kospi
2016-12-31,133680718880,5832030,4161364123,182126320,012030,DB,kospi
2016-01-31,117667618200,4770154,67930700920,8526639,005960,동부건설,kospi
2016-02-29,112731656400,1123810,15675866750,8540277,005960,동부건설,kospi
2016-03-31,105899434800,4063024,55826601150,8540277,005960,동부건설,kospi
2016-04-30,111450614850,4083476,56904787450,8540277,005960,동부건설,kospi
2016-05-31,88818880800,4745267,60038825830,8540277,005960,동부건설,kospi
2016-06-30,93943047000,4858011,55467211940,8540277,005960,동부건설,kospi
2016-07-31,84121728450,869198,9070389990,8540277,005960,동부건설,kospi
2016-08-31,81087575780,885068,8629640810,8562574,005960,동부건설,kospi
2016-09-30,89907027000,879488,8730824130,8562574,005960,동부건설,kospi
2016-10-31,89907027000,0,0,8562574,005960,동부건설,kospi
2016-11-30,224472438000,1191021,14753394210,20784485,005960,동부건설,kospi
2016-12-31,207221315450,283741,2862038700,20784485,005960,동부건설,kospi
2016-01-31,5904985800,2021350,41079323300,290886,005965,동부건설우,kospi
2016-02-29,5250492300,376782,7449926300,290886,005965,동부건설우,kospi
2016-03-31,8101175100,1958489,51627697700,290886,005965,동부건설우,kospi
2016-04-30,8595681300,721282,23356655050,290886,005965,동부건설우,kospi
2016-05-31,6981264000,1507964,52612675400,290886,005965,동부건설우,kospi
2016-06-30,6690378000,775149,19808606750,290886,005965,동부건설우,kospi
2016-07-31,5832264300,120125,2654989050,290886,005965,동부건설우,kospi
2016-08-31,5483201100,63929,1240842400,290886,005965,동부건설우,kospi
2016-09-30,6457669200,98716,1993928750,290886,005965,동부건설우,kospi
2016-10-31,6457669200,0,0,290886,005965,동부건설우,kospi
2016-11-30,4988677200,314504,8680579850,225732,005965,동부건설우,kospi
2016-12-31,4255048200,32257,614717450,225732,005965,동부건설우,kospi
2016-01-31,79601942240,1565313,7866513060,20000488,016380,KG스틸,kospi
2016-02-29,50001220000,837375,2755144730,20000488,016380,KG스틸,kospi
2016-03-31,50001220000,0,0,20000488,016380,KG스틸,kospi
2016-04-30,92702261880,4172824,20201494655,20000488,016380,KG스틸,kospi
2016-05-31,452502208200,877953,17992678900,25000122,016380,KG스틸,kospi
2016-06-30,415002025200,754189,13090233500,25000122,016380,KG스틸,kospi
2016-07-31,406251982500,272853,4599189950,25000122,016380,KG스틸,kospi
2016-08-31,411252006900,386865,6619657100,25000122,016380,KG스틸,kospi
2016-09-30,371251811700,324905,5098752950,25000122,016380,KG스틸,kospi
2016-10-31,320001561600,139730,1936269800,25000122,016380,KG스틸,kospi
2016-11-30,357501744600,239283,3218538800,25000122,016380,KG스틸,kospi
2016-12-31,363751775100,76835,1104085200,25000122,016380,KG스틸,kospi
2016-01-31,4239237570,380149,2920718090,641337,016385,KG스틸우,kospi
2016-02-29,2321639940,144182,754025950,641337,016385,KG스틸우,kospi
2016-03-31,2321639940,0,0,641337,016385,KG스틸우,kospi
2016-04-30,5291030250,817956,6419558800,641337,016385,KG스틸우,kospi
2016-05-31,6084675300,248032,10032859400,160334,016385,KG스틸우,kospi
2016-06-30,4882170300,353568,14284166450,160334,016385,KG스틸우,kospi
2016-07-31,4850103500,42101,1286885500,160334,016385,KG스틸우,kospi
2016-08-31,5307055400,89944,3047104850,160334,016385,KG스틸우,kospi
2016-09-30,4834070100,22357,697451550,160334,016385,KG스틸우,kospi
2016-10-31,4473318600,19091,582007300,160334,016385,KG스틸우,kospi
2016-11-30,4922253800,21634,659238050,160334,016385,KG스틸우,kospi
2016-12-31,4906220400,8018,244024850,160334,016385,KG스틸우,kospi
2016-01-31,148350129555,1425165,5104332675,42446389,016610,DB금융투자,kospi
2016-02-29,160871814310,1058113,3749894495,42446389,016610,DB금융투자,kospi
2016-03-31,166602076825,1611839,6338706800,42446389,016610,DB금융투자,kospi
2016-04-30,169148860165,980217,3900412455,42446389,016610,DB금융투자,kospi
2016-05-31,153019232345,1017570,3734862445,42446389,016610,DB금융투자,kospi
2016-06-30,144742186490,1297754,4576594365,42446389,016610,DB금융투자,kospi
2016-07-31,163418597650,1500123,5400082345,42446389,016610,DB금융투자,kospi
2016-08-31,153655928180,1025320,3788831140,42446389,016610,DB금융투자,kospi
2016-09-30,144317722600,1086893,3893208580,42446389,016610,DB금융투자,kospi
2016-10-31,140922011480,718614,2454102270,42446389,016610,DB금융투자,kospi
2016-11-30,136252908690,721499,2359687620,42446389,016610,DB금융투자,kospi
2016-12-31,137526300360,481728,1558254995,42446389,016610,DB금융투자,kospi
2016-01-31,610057690000,10932939,152049552500,44367832,000990,DB하이텍,kospi
2016-02-29,674391046400,10171196,140309677500,44367832,000990,DB하이텍,kospi
2016-03-31,800839367600,12389214,206216213900,44367832,000990,DB하이텍,kospi
2016-04-30,862954332400,7934990,144865645100,44367832,000990,DB하이텍,kospi
2016-05-31,889575031600,10418160,199128157050,44367832,000990,DB하이텍,kospi
2016-06-30,818586500400,11464087,218090102300,44367832,000990,DB하이텍,kospi
2016-07-31,789747409600,8398154,154279737950,44367832,000990,DB하이텍,kospi
2016-08-31,756471535600,14071133,260084314750,44367832,000990,DB하이텍,kospi
2016-09-30,789747409600,6558290,111642531650,44367832,000990,DB하이텍,kospi
2016-10-31,756471535600,6157318,110433801750,44367832,000990,DB하이텍,kospi
2016-11-30,689919787600,6151370,99884085450,44367832,000990,DB하이텍,kospi
2016-12-31,705448528800,4773470,75912325250,44367832,000990,DB하이텍,kospi
2016-01-31,3813128200,8018,277144350,112316,000995,DB하이텍1우,kospi
2016-02-29,3953523200,12913,439953300,112316,000995,DB하이텍1우,kospi
2016-03-31,3605343600,25409,839830550,112316,000995,DB하이텍1우,kospi
2016-04-30,3481796000,12402,390936600,112316,000995,DB하이텍1우,kospi
2016-05-31,3470564400,11391,354705150,112316,000995,DB하이텍1우,kospi
2016-06-30,3537954000,8500,266534150,112316,000995,DB하이텍1우,kospi
2016-07-31,3476180200,3107,95607500,112316,000995,DB하이텍1우,kospi
2016-08-31,3476180200,7125,220297450,112316,000995,DB하이텍1우,kospi
2016-09-30,3549185600,17498,569046700,112316,000995,DB하이텍1우,kospi
2016-10-31,3560417200,111717,4126033050,112316,000995,DB하이텍1우,kospi
2016-11-30,3723275400,29257,972391000,112316,000995,DB하이텍1우,kospi
2016-12-31,3335785200,8694,271291400,112316,000995,DB하이텍1우,kospi
2016-01-31,4814400000000,3841166,258235857000,70800000,005830,DB손해보험,kospi
2016-02-29,4779000000000,2640713,177487743429,70800000,005830,DB손해보험,kospi
2016-03-31,5373720000000,3590090,261070666850,70800000,005830,DB손해보험,kospi
2016-04-30,4963080000000,3039405,221346334400,70800000,005830,DB손해보험,kospi
2016-05-31,5161320000000,3441175,245506606231,70800000,005830,DB손해보험,kospi
2016-06-30,4906440000000,3314737,235590561996,70800000,005830,DB손해보험,kospi
2016-07-31,4495800000000,3746093,242650306431,70800000,005830,DB손해보험,kospi
2016-08-31,4779000000000,3209957,214796104565,70800000,005830,DB손해보험,kospi
2016-09-30,4828560000000,2148935,146229370371,70800000,005830,DB손해보험,kospi
2016-10-31,5033880000000,2407149,164825644575,70800000,005830,DB손해보험,kospi
2016-11-30,5168400000000,2805094,203177073386,70800000,005830,DB손해보험,kospi
2016-12-31,4425000000000,3487384,237386744103,70800000,005830,DB손해보험,kospi
2016-01-31,6025508000,4345,16856400,1585660,083350,동북아10호,kospi
2016-02-29,5589451500,3921,14349920,1585660,083350,동북아10호,kospi
2016-03-31,5232678000,16927,57248335,1585660,083350,동북아10호,kospi
